 R=[100.0, 28.0, 11.0, 9.6, 8.79]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
  16   2   -529.51603306      0.43109585    94614.60      0.43109942    94615.39     11.7308
  17   2   -529.47773344      0.46939547   103020.40      0.46939904   103021.18     12.7730
  18   2   -529.47154590      0.47558301   104378.40      0.47558658   104379.19     12.9414
  19   2   -529.47144967      0.47567924   104399.53      0.47568281   104400.31     12.9440
  20   2   -529.47104542      0.47608349   104488.25      0.47608706   104489.03     12.9550
  21   2   -529.46893465      0.47819426   104951.51      0.47819783   104952.29     13.0124
  22   2   -529.46876767      0.47836124   104988.16      0.47836481   104988.94     13.0170
  23   2   -529.46457521      0.48255370   105908.30      0.48255728   105909.08     13.1311
  24   2   -529.46425298      0.48287593   105979.02      0.48287951   105979.80     13.1398
  25   2   -529.46331371      0.48381520   106185.16      0.48381877   106185.95     13.1654
 
  26   3   -529.52469142      0.42243749    92714.31      0.42244107    92715.10     11.4952
  27   3   -529.52239507      0.42473384    93218.30      0.42473741    93219.09     11.5577
  28   3   -529.51603304      0.43109587    94614.61      0.43109945    94615.39     11.7308
  29   3   -529.47773344      0.46939547   103020.40      0.46939904   103021.18     12.7730
  30   3   -529.47154591      0.47558300   104378.40      0.47558657   104379.19     12.9414
  31   3   -529.47144961      0.47567930   104399.54      0.47568287   104400.32     12.9440
  32   3   -529.47104549      0.47608342   104488.23      0.47608699   104489.02     12.9550
  33   3   -529.46893466      0.47819425   104951.51      0.47819783   104952.29     13.0124
  34   3   -529.46876766      0.47836125   104988.16      0.47836482   104988.94     13.0170
  35   3   -529.46457519      0.48255372   105908.30      0.48255730   105909.08     13.1311
  36   3   -529.46425299      0.48287592   105979.01      0.48287949   105979.80     13.1398
  37   3   -529.46331371      0.48381520   106185.16      0.48381877   106185.95     13.1654
 
  38   4   -529.52470292      0.42242599    92711.79      0.42242957    92712.57     11.4949
  39   4   -529.52468759      0.42244132    92715.15      0.42244489    92715.94     11.4953
  40   4   -529.51875027      0.42837864    94018.24      0.42838222    94019.03     11.6569
  41   4   -529.47773301      0.46939590   103020.49      0.46939947   103021.28     12.7730
  42   4   -529.47149465      0.47563426   104389.65      0.47563783   104390.44     12.9428
  43   4   -529.47142451      0.47570440   104405.05      0.47570798   104405.83     12.9447
  44   4   -529.47110404      0.47602487   104475.38      0.47602844   104476.17     12.9534
  45   4   -529.46898744      0.47814147   104939.92      0.47814505   104940.71     13.0110
  46   4   -529.46873358      0.47839533   104995.64      0.47839890   104996.42     13.0179
  47   4   -529.46445764      0.48267127   105934.10      0.48267484   105934.88     13.1343
  48   4   -529.46435068      0.48277823   105957.57      0.48278180   105958.36     13.1372
  49   4   -529.46333698      0.48379193   106180.06      0.48379550   106180.84     13.1647

 Cluster corrected energies            -2.90317429 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90317430 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90317431 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90317431 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90317432 (Davidson, relaxed reference)
 R=[6.6, 6.39, 6.2, 6.02, 5.86]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -527.04425418     -0.00000354       -0.78      0.00000000        0.00      0.0000
   2   1   -526.62169424      0.42255640    92740.41      0.42255994    92741.19     11.4984
   3   1   -526.61941367      0.42483697    93240.94      0.42484051    93241.71     11.5605
   4   1   -526.61308177      0.43116887    94630.63      0.43117240    94631.40     11.7328
   5   1   -526.56850925      0.47574138   104413.16      0.47574492   104413.94     12.9457
   6   1   -526.56811585      0.47613479   104499.51      0.47613833   104500.28     12.9564
   7   1   -526.56810456      0.47614608   104501.98      0.47614962   104502.76     12.9567
   8   1   -526.56582630      0.47842434   105002.01      0.47842788   105002.78     13.0187
   9   1   -526.56581559      0.47843505   105004.36      0.47843858   105005.13     13.0190
  10   1   -526.56170060      0.48255004   105907.49      0.48255358   105908.27     13.1310
  11   1   -526.56133116      0.48291948   105988.57      0.48292302   105989.35     13.1410
  12   1   -526.56132255      0.48292809   105990.47      0.48293163   105991.24     13.1412
  13   1   -526.54954854      0.49470210   108574.56      0.49470564   108575.34     13.4616
 
  14   2   -526.62167613      0.42257451    92744.39      0.42257805    92745.16     11.4989
  15   2   -526.61938427      0.42486637    93247.39      0.42486991    93248.17     11.5613
  16   2   -526.61303161      0.43121903    94641.64      0.43122256    94642.41     11.7342
  17   2   -526.57473760      0.46951304   103046.20      0.46951657   103046.98     12.7762
  18   2   -526.56850222      0.47574842   104414.71      0.47575196   104415.49     12.9459
  19   2   -526.56847929      0.47577135   104419.74      0.47577489   104420.52     12.9465
  20   2   -526.56808317      0.47616747   104506.68      0.47617101   104507.46     12.9573
  21   2   -526.56595489      0.47829575   104973.78      0.47829929   104974.56     13.0152
  22   2   -526.56580471      0.47844593   105006.74      0.47844946   105007.52     13.0193
  23   2   -526.56154616      0.48270448   105941.39      0.48270802   105942.16     13.1352
  24   2   -526.56131099      0.48293965   105993.00      0.48294318   105993.78     13.1416
  25   2   -526.56036621      0.48388443   106200.36      0.48388797   106201.13     13.1673
 
  26   3   -526.62167616      0.42257448    92744.38      0.42257802    92745.15     11.4989
  27   3   -526.61938422      0.42486642    93247.40      0.42486996    93248.18     11.5613
  28   3   -526.61303163      0.43121901    94641.63      0.43122255    94642.41     11.7342
  29   3   -526.57473761      0.46951303   103046.20      0.46951657   103046.98     12.7762
  30   3   -526.56850224      0.47574840   104414.71      0.47575194   104415.48     12.9459
  31   3   -526.56847930      0.47577134   104419.74      0.47577488   104420.52     12.9465
  32   3   -526.56808313      0.47616751   104506.69      0.47617104   104507.46     12.9573
  33   3   -526.56595489      0.47829575   104973.78      0.47829929   104974.56     13.0152
  34   3   -526.56580472      0.47844592   105006.74      0.47844946   105007.52     13.0193
  35   3   -526.56154617      0.48270447   105941.39      0.48270801   105942.16     13.1352
  36   3   -526.56131099      0.48293965   105993.00      0.48294319   105993.78     13.1416
  37   3   -526.56036621      0.48388443   106200.36      0.48388797   106201.13     13.1673
 
  38   4   -526.62169424      0.42255640    92740.41      0.42255994    92741.19     11.4984
  39   4   -526.62167001      0.42258063    92745.73      0.42258417    92746.51     11.4991
  40   4   -526.61574043      0.42851021    94047.12      0.42851375    94047.90     11.6605
  41   4   -526.57473763      0.46951301   103046.19      0.46951654   103046.97     12.7762
  42   4   -526.56849915      0.47575149   104415.38      0.47575503   104416.16     12.9460
  43   4   -526.56849775      0.47575289   104415.69      0.47575643   104416.47     12.9460
  44   4   -526.56806854      0.47618210   104509.89      0.47618564   104510.67     12.9577
  45   4   -526.56594697      0.47830367   104975.52      0.47830721   104976.30     13.0154
  46   4   -526.56580949      0.47844115   105005.69      0.47844469   105006.47     13.0191
  47   4   -526.56155500      0.48269564   105939.45      0.48269918   105940.22     13.1349
  48   4   -526.56130072      0.48294992   105995.26      0.48295346   105996.03     13.1418
  49   4   -526.56036167      0.48388897   106201.35      0.48389251   106202.13     13.1674

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.94712804     -0.00000358       -0.78      0.00000000        0.00      0.0000
   2   1   -529.52468474      0.42243972    92714.80      0.42244330    92715.59     11.4953
   3   1   -529.52240541      0.42471905    93215.06      0.42472263    93215.84     11.5573
   4   1   -529.51607469      0.43104978    94604.49      0.43105335    94605.28     11.7296
   5   1   -529.47147979      0.47564467   104391.94      0.47564825   104392.72     12.9430
   6   1   -529.47111556      0.47600891   104471.88      0.47601248   104472.66     12.9530
   7   1   -529.47100734      0.47611713   104495.63      0.47612070   104496.42     12.9559
   8   1   -529.46881133      0.47831313   104977.60      0.47831671   104978.38     13.0157
   9   1   -529.46869478      0.47842968   105003.18      0.47843325   105003.96     13.0188
  10   1   -529.46464081      0.48248365   105892.92      0.48248723   105893.71     13.1291
  11   1   -529.46435783      0.48276663   105955.03      0.48277021   105955.81     13.1368
  12   1   -529.46415558      0.48296888   105999.42      0.48297245   106000.20     13.1423
  13   1   -529.45234327      0.49478119   108591.92      0.49478477   108592.70     13.4638
 
  14   2   -529.52467411      0.42245035    92717.13      0.42245392    92717.92     11.4956
  15   2   -529.52237680      0.42474766    93221.34      0.42475124    93222.12     11.5581
  16   2   -529.51601349      0.43111097    94617.92      0.43111454    94618.71     11.7312
  17   2   -529.47770670      0.46941776   103025.29      0.46942134   103026.07     12.7736
  18   2   -529.47153559      0.47558887   104379.69      0.47559245   104380.48     12.9415
  19   2   -529.47140360      0.47572086   104408.66      0.47572444   104409.45     12.9451
  20   2   -529.47100153      0.47612294   104496.91      0.47612651   104497.69     12.9561
  21   2   -529.46891024      0.47821422   104955.89      0.47821780   104956.67     13.0130
  22   2   -529.46871227      0.47841219   104999.34      0.47841577   105000.12     13.0184
  23   2   -529.46455734      0.48256712   105911.24      0.48257069   105912.02     13.1314
  24   2   -529.46420868      0.48291578   105987.76      0.48291936   105988.55     13.1409
  25   2   -529.46326318      0.48386128   106195.28      0.48386486   106196.06     13.1666
 
  26   3   -529.52467403      0.42245043    92717.15      0.42245400    92717.94     11.4956
  27   3   -529.52237691      0.42474755    93221.31      0.42475113    93222.10     11.5581
  28   3   -529.51601347      0.43111100    94617.93      0.43111457    94618.71     11.7312
  29   3   -529.47770670      0.46941776   103025.29      0.46942134   103026.08     12.7736
  30   3   -529.47153559      0.47558887   104379.69      0.47559245   104380.48     12.9415
  31   3   -529.47140354      0.47572092   104408.67      0.47572450   104409.46     12.9451
  32   3   -529.47100159      0.47612287   104496.89      0.47612644   104497.68     12.9561
  33   3   -529.46891024      0.47821422   104955.89      0.47821779   104956.67     13.0130
  34   3   -529.46871226      0.47841220   104999.34      0.47841578   105000.13     13.0184
